TERMINAL_ID,MERCHANT_ID,ACCOUNT_NUMBER,DEST_ACCOUNT_NUMBER,TIMESTAMP_DB,AMOUNT,STAN,PROCESSING_CODE,RESPONSE_CODE,MTI
T1013,M2007,ACCT100270,DST300109,2026-01-07 20:51:00,81097,100314,400000,51,200
T1013,M2009,ACCT100270,DST300025,2026-01-07 23:43:00,74272,100431,400000,0,200
T1013,M2001,ACCT100270,DST300030,2026-01-08 03:30:00,35206,100497,400000,0,200
T1013,M2016,ACCT100270,DST300107,2026-01-08 04:02:00,20589,100668,10000,0,200
T1013,M2013,ACCT100270,DST300192,2026-01-08 07:00:00,33151,100571,400000,0,200
T1013,M2005,ACCT100270,DST300146,2026-01-08 07:02:00,51396,100897,10000,0,200
T1013,M2000,ACCT100270,DST300088,2026-01-08 10:15:00,53338,101935,10000,0,200
T1013,M2004,ACCT100270,DST300195,2026-01-08 10:17:00,37813,102351,10000,0,200
T1013,M2019,ACCT100270,DST300082,2026-01-08 13:54:00,48103,102424,10000,0,200
T1013,M2011,ACCT100270,DST300193,2026-01-08 15:58:00,41547,104259,400000,0,200
T1013,M2004,ACCT100270,DST300175,2026-01-08 18:06:00,79469,104812,400000,0,200
T1020,M2010,ACCT100271,DST300145,2026-01-13 11:07:00,146523,100130,10000,0,200
T1020,M2011,ACCT100271,DST300100,2026-01-13 11:37:00,139951,100164,400000,0,200
T1020,M2006,ACCT100271,DST300145,2026-01-13 13:06:00,85984,100306,10000,0,200
T1020,M2011,ACCT100271,DST300170,2026-01-13 13:09:00,95604,100537,400000,0,200
T1020,M2019,ACCT100271,DST300184,2026-01-13 14:43:00,131001,100944,400000,68,200
T1020,M2013,ACCT100271,DST300105,2026-01-13 15:56:00,120243,101631,400000,0,200
T1020,M2011,ACCT100271,DST300023,2026-01-13 17:24:00,92707,101653,400000,0,200
T1020,M2000,ACCT100271,DST300048,2026-01-13 21:14:00,128364,102323,400000,0,200
T1020,M2015,ACCT100271,DST300111,2026-01-13 21:56:00,72562,102442,10000,0,200
T1020,M2011,ACCT100271,DST300133,2026-01-13 23:25:00,116340,102621,10000,0,200
T1020,M2019,ACCT100271,DST300026,2026-01-13 23:50:00,94952,102658,10000,0,200
T1020,M2014,ACCT100271,DST300190,2026-01-14 03:30:00,93240,102756,10000,0,200
T1020,M2014,ACCT100271,DST300176,2026-01-14 03:32:00,129704,104274,10000,0,200
T1020,M2018,ACCT100271,DST300188,2026-01-14 05:27:00,149780,104664,10000,0,200
T1020,M2005,ACCT100271,DST300053,2026-01-14 05:30:00,92951,104887,10000,0,200
T1020,M2012,ACCT100271,DST300182,2026-01-14 08:07:00,99760,104925,10000,0,200
T1007,M2000,ACCT100272,DST300084,2026-01-21 00:16:00,182245,100531,10000,0,200
T1007,M2013,ACCT100272,DST300136,2026-01-21 02:08:00,145337,101002,10000,0,200
T1007,M2010,ACCT100272,DST300116,2026-01-21 02:22:00,645392,101169,10000,0,200
T1007,M2009,ACCT100272,DST300109,2026-01-21 02:35:00,178844,101367,400000,0,200
T1007,M2014,ACCT100272,DST300144,2026-01-21 02:42:00,164297,102693,10000,0,200
T1007,M2004,ACCT100272,DST300094,2026-01-21 05:49:00,161872,103108,400000,0,200
T1007,M2012,ACCT100272,DST300131,2026-01-21 08:32:00,184798,103147,10000,0,200
T1007,M2015,ACCT100272,DST999999,2026-01-21 08:34:00,181897,103315,400000,0,200
T1007,M2000,ACCT100272,DST999999,2026-01-21 08:36:00,145485,103316,400000,0,200
T1007,M2003,ACCT100272,DST300031,2026-01-21 12:03:00,155836,104641,400000,0,200
T1007,M2018,ACCT100272,DST300027,2026-01-21 12:29:00,172708,104738,400000,0,200
T1005,M2007,ACCT100273,DST300084,2026-01-10 20:25:00,64744,100253,400000,0,200
T1005,M2002,ACCT100273,DST300037,2026-01-11 00:18:00,113553,100552,400000,0,200
T1005,M2009,ACCT100273,DST300082,2026-01-11 01:02:00,64363,103783,10000,0,200
T1005,M2011,ACCT100273,DST300111,2026-01-11 01:03:00,62514,103872,300000,55,200
T1005,M2015,ACCT100273,DST300149,2026-01-11 01:04:00,62519,103873,300000,55,200
T1005,M2001,ACCT100273,DST300063,2026-01-11 01:05:00,56608,103874,300000,55,200
T1005,M2009,ACCT100273,DST300089,2026-01-11 01:06:00,29230,103875,300000,55,200
T1005,M2014,ACCT100273,DST300177,2026-01-11 01:42:00,61444,104027,400000,51,200
T1005,M2004,ACCT100273,DST300191,2026-01-11 02:45:00,71677,101433,400000,0,200
T1005,M2011,ACCT100273,DST300001,2026-01-11 03:32:00,97003,101475,400000,0,200
T1005,M2005,ACCT100273,DST999999,2026-01-11 03:34:00,77884,101748,400000,0,200
T1005,M2016,ACCT100273,DST999999,2026-01-11 03:36:00,85712,101749,400000,0,200
T1005,M2012,ACCT100273,DST999999,2026-01-11 03:38:00,96500,101750,400000,0,200
T1005,M2001,ACCT100273,DST300035,2026-01-11 06:14:00,27862,101770,10000,51,200
T1005,M2017,ACCT100273,DST300116,2026-01-11 06:24:00,511350,102022,10000,0,200
T1005,M2018,ACCT100273,DST300151,2026-01-11 07:05:00,55275,102885,10000,0,200
T1005,M2015,ACCT100273,DST300105,2026-01-11 10:17:00,68829,103322,400000,0,200
T1005,M2002,ACCT100273,DST300061,2026-01-11 10:56:00,53379,103344,400000,0,200
T1005,M2001,ACCT100273,DST300027,2026-01-11 13:30:00,53658,103511,10000,0,200
T1000,M2001,ACCT100274,DST300163,2026-01-12 07:45:00,312953,100156,10000,0,200
T1000,M2016,ACCT100274,DST300054,2026-01-12 10:47:00,311240,100197,10000,68,200
T1000,M2011,ACCT100274,DST300039,2026-01-12 10:49:00,293313,100675,10000,0,200
T1000,M2010,ACCT100274,DST300150,2026-01-12 11:48:00,306731,101118,400000,0,200
T1000,M2005,ACCT100274,DST300103,2026-01-12 15:20:00,330361,101452,10000,0,200
T1000,M2003,ACCT100274,DST300032,2026-01-12 17:47:00,348767,101702,10000,68,200
T1000,M2013,ACCT100274,DST300187,2026-01-12 18:15:00,330162,101852,10000,0,200
T1000,M2001,ACCT100274,DST300092,2026-01-12 19:28:00,359286,102400,10000,0,200
T1000,M2016,ACCT100274,DST300075,2026-01-12 21:44:00,310326,102463,400000,0,200
T1000,M2002,ACCT100274,DST300195,2026-01-12 22:43:00,313266,102624,10000,0,200
T1000,M2017,ACCT100274,DST300068,2026-01-13 02:35:00,344582,103020,10000,0,200
T1000,M2005,ACCT100274,DST300142,2026-01-13 05:59:00,299597,103420,10000,0,200
T1000,M2011,ACCT100274,DST300094,2026-01-13 06:47:00,334283,103504,10000,0,200
T1000,M2004,ACCT100274,DST300017,2026-01-13 07:32:00,336633,103512,400000,0,200
T1000,M2002,ACCT100274,DST300142,2026-01-13 07:34:00,341623,103515,400000,0,200
T1000,M2016,ACCT100274,DST300137,2026-01-13 09:56:00,332574,103764,400000,0,200
T1000,M2007,ACCT100274,DST300022,2026-01-13 10:09:00,2489237,104089,10000,0,200
T1000,M2019,ACCT100274,DST300112,2026-01-13 11:53:00,306826,104523,400000,0,200
T1000,M2006,ACCT100274,DST300113,2026-01-13 13:11:00,305261,104701,10000,0,200
T1000,M2001,ACCT100274,DST300000,2026-01-13 16:35:00,336239,104997,10000,0,200
T1024,M2015,ACCT100275,DST300057,2026-01-13 22:30:00,345437,100146,300000,55,200
T1024,M2008,ACCT100275,DST300151,2026-01-13 22:31:00,365274,100147,300000,55,200
T1024,M2011,ACCT100275,DST300151,2026-01-13 22:32:00,325561,100148,300000,55,200
T1024,M2003,ACCT100275,DST300062,2026-01-13 22:33:00,373408,100149,300000,55,200
T1024,M2011,ACCT100275,DST300194,2026-01-14 00:37:00,352918,100797,10000,0,200
T1024,M2019,ACCT100275,DST300195,2026-01-14 03:24:00,316691,101360,400000,0,200
T1024,M2000,ACCT100275,DST300008,2026-01-14 04:27:00,402577,101544,400000,0,200
T1024,M2019,ACCT100275,DST300158,2026-01-14 07:13:00,330872,101618,400000,0,200
T1024,M2013,ACCT100275,DST300149,2026-01-14 10:12:00,338253,101837,400000,0,200
T1024,M2013,ACCT100275,DST300129,2026-01-14 11:01:00,317455,101890,400000,0,200
T1024,M2011,ACCT100275,DST300185,2026-01-14 14:19:00,319873,102103,400000,0,200
T1024,M2008,ACCT100275,DST300160,2026-01-14 17:36:00,326856,102657,10000,0,200
T1024,M2019,ACCT100275,DST300116,2026-01-14 18:11:00,333749,102752,400000,0,200
T1024,M2004,ACCT100275,DST300109,2026-01-14 21:31:00,296455,102793,10000,0,200
T1024,M2009,ACCT100275,DST300068,2026-01-14 21:58:00,347325,102837,10000,0,200
T1024,M2019,ACCT100275,DST300114,2026-01-14 22:36:00,364827,103217,400000,0,200
T1024,M2002,ACCT100275,DST300122,2026-01-15 00:33:00,367262,103327,400000,0,200
T1024,M2009,ACCT100275,DST300065,2026-01-15 03:13:00,361784,103785,10000,0,200
T1009,M2016,ACCT100276,DST300032,2026-01-06 14:19:00,53190,100001,400000,0,200
T1009,M2013,ACCT100276,DST300014,2026-01-06 18:16:00,48265,100004,10000,0,200
T1009,M2014,ACCT100276,DST300052,2026-01-06 19:33:00,79938,100511,10000,0,200
T1009,M2005,ACCT100276,DST300133,2026-01-06 20:43:00,37121,100619,400000,0,200
T1009,M2009,ACCT100276,DST300064,2026-01-06 21:02:00,29556,100951,400000,0,200
T1009,M2007,ACCT100276,DST300047,2026-01-06 22:53:00,88838,101646,400000,0,200
T1009,M2019,ACCT100276,DST300045,2026-01-07 00:37:00,84346,101917,10000,0,200
T1009,M2001,ACCT100276,DST300084,2026-01-07 04:31:00,80147,102061,400000,0,200
T1009,M2005,ACCT100276,DST300069,2026-01-07 06:22:00,83032,102130,400000,0,200
T1009,M2003,ACCT100276,DST300067,2026-01-07 08:36:00,77273,102432,10000,0,200
T1009,M2006,ACCT100276,DST300102,2026-01-07 12:12:00,60675,102603,10000,0,200
T1009,M2003,ACCT100276,DST300051,2026-01-07 12:29:00,61299,102895,400000,51,200
T1009,M2012,ACCT100276,DST300027,2026-01-07 15:58:00,57273,102918,10000,0,200
T1009,M2014,ACCT100276,DST300098,2026-01-07 17:48:00,87944,103149,400000,0,200
T1002,M2018,ACCT100277,DST300123,2026-01-03 04:03:00,46804,100907,400000,0,200
T1002,M2005,ACCT100277,DST300050,2026-01-03 07:18:00,55145,101268,400000,0,200
T1002,M2014,ACCT100277,DST300084,2026-01-03 09:04:00,47515,101572,10000,68,200
T1002,M2005,ACCT100277,DST300132,2026-01-03 09:05:00,61551,101718,400000,0,200
T1002,M2017,ACCT100277,DST300165,2026-01-03 09:21:00,83128,103150,400000,0,200
T1002,M2019,ACCT100277,DST300015,2026-01-03 10:48:00,84366,104483,400000,0,200
T1002,M2014,ACCT100277,DST300152,2026-01-03 13:24:00,70269,104509,400000,0,200
T1002,M2005,ACCT100277,DST300014,2026-01-03 13:29:00,84772,104829,10000,0,200
T1009,M2011,ACCT100278,DST300097,2026-01-07 01:27:00,299167,101277,400000,0,200
T1009,M2010,ACCT100278,DST300176,2026-01-07 01:50:00,301853,100921,400000,0,200
T1009,M2010,ACCT100278,DST300013,2026-01-07 02:14:00,263688,102481,400000,0,200
T1009,M2006,ACCT100278,DST300069,2026-01-07 02:26:00,373048,103895,10000,0,200
T1009,M2019,ACCT100278,DST300061,2026-01-07 03:18:00,295447,102564,400000,0,200
T1009,M2015,ACCT100278,DST300108,2026-01-07 03:21:00,263419,103902,10000,0,200
T1009,M2004,ACCT100278,DST300122,2026-01-07 03:25:00,300348,103333,10000,0,200
T1009,M2006,ACCT100278,DST300058,2026-01-07 04:29:00,529217,102950,10000,0,200
T1009,M2015,ACCT100278,DST300122,2026-01-07 05:27:00,263590,101233,400000,0,200
T1009,M2000,ACCT100278,DST300042,2026-01-07 05:42:00,302340,103975,10000,0,200
T1009,M2009,ACCT100278,DST300058,2026-01-07 08:08:00,289897,104844,10000,0,200
T1009,M2010,ACCT100278,DST300120,2026-01-07 08:10:00,275048,100110,10000,0,200
T1009,M2016,ACCT100278,DST300130,2026-01-07 11:20:00,316489,100337,10000,0,200
T1009,M2003,ACCT100278,DST999999,2026-01-07 11:22:00,312840,100369,400000,0,200
T1009,M2010,ACCT100278,DST999999,2026-01-07 11:24:00,370467,100370,400000,0,200
T1009,M2007,ACCT100278,DST300086,2026-01-07 11:26:00,270653,100602,400000,0,200
T1026,M2006,ACCT100279,DST300157,2026-01-03 04:09:00,305014,100873,400000,0,200
T1026,M2011,ACCT100279,DST300154,2026-01-03 04:55:00,333581,100978,10000,0,200
T1026,M2015,ACCT100279,DST300088,2026-01-03 08:27:00,296280,101346,10000,51,200
T1026,M2017,ACCT100279,DST300092,2026-01-03 08:28:00,287483,101561,300000,55,200
T1026,M2010,ACCT100279,DST300115,2026-01-03 08:29:00,281848,101562,300000,55,200
T1026,M2016,ACCT100279,DST300070,2026-01-03 08:30:00,332705,101563,300000,55,200
T1026,M2008,ACCT100279,DST300180,2026-01-03 09:04:00,276210,100351,10000,0,200
T1026,M2010,ACCT100279,DST300090,2026-01-03 09:13:00,304413,103482,10000,0,200
T1026,M2016,ACCT100279,DST300104,2026-01-03 10:10:00,329327,100359,400000,0,200
T1026,M2012,ACCT100279,DST300074,2026-01-03 10:42:00,274163,100632,400000,0,200
T1026,M2005,ACCT100279,DST300128,2026-01-03 12:14:00,312747,100853,10000,0,200
T1026,M2011,ACCT100279,DST300125,2026-01-03 12:49:00,302336,103528,400000,0,200
T1026,M2006,ACCT100279,DST999999,2026-01-03 12:51:00,301352,104057,400000,0,200
T1026,M2012,ACCT100279,DST999999,2026-01-03 12:53:00,325767,104058,400000,0,200
T1026,M2018,ACCT100279,DST300190,2026-01-03 15:17:00,315896,104072,10000,0,200
T1026,M2017,ACCT100279,DST300170,2026-01-03 17:30:00,274265,104088,400000,0,200
T1026,M2013,ACCT100279,DST300104,2026-01-03 18:59:00,340085,104197,400000,0,200
T1026,M2014,ACCT100279,DST300145,2026-01-03 19:08:00,301752,104510,10000,0,200
T1026,M2008,ACCT100280,DST300060,2026-01-17 16:03:00,161396,100082,400000,0,200
T1026,M2003,ACCT100280,DST300112,2026-01-17 17:07:00,175546,100095,400000,0,200
T1026,M2002,ACCT100280,DST300112,2026-01-17 18:33:00,160126,100145,10000,0,200
T1026,M2013,ACCT100280,DST300194,2026-01-17 18:34:00,137801,100357,10000,0,200
T1026,M2010,ACCT100280,DST300037,2026-01-17 20:37:00,107692,101078,10000,0,200
T1026,M2012,ACCT100280,DST300120,2026-01-18 00:19:00,121173,101201,400000,0,200
T1026,M2007,ACCT100280,DST300094,2026-01-18 02:07:00,101273,101552,10000,0,200
T1026,M2008,ACCT100280,DST300192,2026-01-18 05:15:00,139138,102206,10000,0,200
T1026,M2007,ACCT100280,DST300041,2026-01-18 09:09:00,118483,102335,400000,0,200
T1026,M2017,ACCT100280,DST300184,2026-01-18 12:10:00,166880,102721,400000,0,200
T1026,M2016,ACCT100280,DST300029,2026-01-18 15:46:00,152353,102823,10000,0,200
T1026,M2017,ACCT100280,DST300030,2026-01-18 17:42:00,130072,103864,10000,0,200
T1026,M2006,ACCT100280,DST300100,2026-01-18 20:35:00,138771,103984,400000,0,200
T1026,M2011,ACCT100280,DST300035,2026-01-18 22:13:00,123776,104052,10000,0,200
T1026,M2010,ACCT100280,DST300144,2026-01-18 23:01:00,134700,104526,400000,0,200
T1026,M2008,ACCT100280,DST300085,2026-01-19 01:51:00,127811,104773,400000,0,200
T1000,M2019,ACCT100281,DST300034,2026-01-06 22:14:00,299549,100024,10000,0,200
T1000,M2003,ACCT100281,DST300079,2026-01-06 22:38:00,333698,100490,10000,0,200
T1000,M2005,ACCT100281,DST300030,2026-01-07 00:41:00,294672,100650,10000,0,200
T1000,M2015,ACCT100281,DST300126,2026-01-07 02:37:00,292269,101801,400000,0,200
T1000,M2009,ACCT100281,DST300143,2026-01-07 05:36:00,296586,101827,400000,0,200
T1000,M2007,ACCT100281,DST300138,2026-01-07 08:48:00,332148,101835,10000,0,200
T1000,M2012,ACCT100281,DST300108,2026-01-07 12:09:00,332044,102058,400000,0,200
T1000,M2015,ACCT100281,DST300134,2026-01-07 15:40:00,306293,102096,10000,0,200
T1000,M2015,ACCT100281,DST300115,2026-01-07 16:29:00,331450,102219,400000,0,200
T1000,M2003,ACCT100281,DST300116,2026-01-07 20:20:00,301699,102770,10000,0,200
T1000,M2009,ACCT100281,DST300161,2026-01-07 20:57:00,330036,103305,400000,0,200
T1000,M2014,ACCT100281,DST300061,2026-01-07 23:19:00,291298,103788,10000,0,200
T1000,M2005,ACCT100281,DST300048,2026-01-08 02:50:00,333798,103792,10000,51,200
T1000,M2011,ACCT100281,DST300062,2026-01-08 02:50:00,311128,104053,400000,0,200
T1000,M2004,ACCT100281,DST300125,2026-01-08 04:11:00,319626,104333,10000,0,200
T1000,M2019,ACCT100281,DST300005,2026-01-08 05:41:00,334652,104453,10000,0,200
T1000,M2017,ACCT100281,DST300133,2026-01-08 06:38:00,311790,104788,10000,0,200
T1000,M2006,ACCT100281,DST300126,2026-01-08 09:18:00,286960,104891,10000,0,200
T1007,M2016,ACCT100282,DST300006,2026-01-15 01:16:00,155565,100020,10000,0,200
T1007,M2007,ACCT100282,DST300183,2026-01-15 03:07:00,156421,100281,400000,0,200
T1007,M2004,ACCT100282,DST300146,2026-01-15 04:40:00,161687,101263,400000,0,200
T1007,M2007,ACCT100282,DST300179,2026-01-15 05:26:00,175690,101051,10000,0,200
T1007,M2000,ACCT100282,DST300093,2026-01-15 05:45:00,174414,101366,400000,0,200
T1007,M2016,ACCT100282,DST300019,2026-01-15 08:40:00,139505,101683,400000,0,200
T1007,M2015,ACCT100282,DST300006,2026-01-15 10:31:00,182176,101820,10000,0,200
T1007,M2010,ACCT100282,DST300199,2026-01-15 13:05:00,215702,101883,400000,0,200
T1007,M2018,ACCT100282,DST300040,2026-01-15 15:12:00,193385,102173,400000,0,200
T1007,M2002,ACCT100282,DST300036,2026-01-15 16:30:00,173735,102197,400000,0,200
T1007,M2017,ACCT100282,DST300128,2026-01-15 19:51:00,171642,102285,400000,0,200
T1007,M2005,ACCT100282,DST300173,2026-01-15 21:39:00,133119,102506,400000,0,200
T1007,M2018,ACCT100282,DST300153,2026-01-16 00:32:00,198807,102535,400000,0,200
T1007,M2003,ACCT100282,DST300181,2026-01-16 02:27:00,185574,102814,10000,0,200
T1007,M2002,ACCT100282,DST300100,2026-01-16 02:28:00,205669,103185,400000,0,200
T1007,M2000,ACCT100282,DST300028,2026-01-16 04:24:00,190642,103391,10000,0,200
T1007,M2013,ACCT100282,DST300029,2026-01-16 08:12:00,202430,104504,10000,0,200
T1007,M2000,ACCT100282,DST300165,2026-01-16 11:33:00,167624,104685,400000,0,200
T1007,M2002,ACCT100282,DST300162,2026-01-16 11:53:00,165944,104806,10000,0,200
T1023,M2016,ACCT100283,DST300131,2026-01-09 02:02:00,114451,101331,10000,0,200
T1023,M2002,ACCT100283,DST300159,2026-01-09 02:15:00,101033,100368,10000,0,200
T1023,M2009,ACCT100283,DST300175,2026-01-09 02:48:00,98387,100030,10000,0,200
T1023,M2017,ACCT100283,DST300152,2026-01-09 03:46:00,103101,102076,10000,0,200
T1023,M2014,ACCT100283,DST300022,2026-01-09 05:31:00,87005,100455,10000,0,200
T1023,M2015,ACCT100283,DST300019,2026-01-09 05:52:00,72573,102155,10000,68,200
T1023,M2013,ACCT100283,DST300152,2026-01-09 06:26:00,81969,100139,10000,51,200
T1023,M2016,ACCT100283,DST300143,2026-01-09 06:55:00,99267,100251,400000,0,200
T1023,M2019,ACCT100283,DST300066,2026-01-09 08:14:00,60448,101079,10000,51,200
T1023,M2005,ACCT100283,DST300036,2026-01-09 09:27:00,75270,102681,10000,0,200
T1023,M2016,ACCT100283,DST300041,2026-01-09 11:38:00,100446,102998,10000,0,200
T1023,M2018,ACCT100283,DST300061,2026-01-09 13:56:00,117750,103427,10000,0,200
T1023,M2009,ACCT100283,DST300066,2026-01-09 17:42:00,51688,103446,400000,0,200
T1023,M2000,ACCT100283,DST300097,2026-01-09 18:25:00,101133,103499,400000,0,200
T1023,M2019,ACCT100283,DST300082,2026-01-09 18:52:00,43909,104168,10000,0,200
T1023,M2009,ACCT100283,DST300015,2026-01-09 18:53:00,35030,104225,300000,55,200
T1023,M2010,ACCT100283,DST300162,2026-01-09 18:54:00,56842,104226,300000,55,200
T1023,M2018,ACCT100283,DST300001,2026-01-09 18:55:00,54954,104227,300000,55,200
T1023,M2008,ACCT100283,DST300151,2026-01-09 20:12:00,86946,104252,10000,0,200
T1023,M2002,ACCT100283,DST300008,2026-01-09 20:34:00,139725,104369,400000,0,200
T1023,M2006,ACCT100283,DST300091,2026-01-09 20:37:00,110763,104889,400000,51,200
T1013,M2016,ACCT100284,DST300123,2026-01-18 10:12:00,155055,100294,300000,55,200
T1013,M2015,ACCT100284,DST300108,2026-01-18 10:13:00,141370,100295,300000,55,200
T1013,M2012,ACCT100284,DST300137,2026-01-18 10:51:00,157376,100920,400000,68,200
T1013,M2006,ACCT100284,DST300000,2026-01-18 10:58:00,134971,101155,400000,0,200
T1013,M2005,ACCT100284,DST300183,2026-01-18 13:16:00,148473,101192,10000,0,200
T1013,M2012,ACCT100284,DST300081,2026-01-18 17:09:00,157542,101341,10000,0,200
T1013,M2010,ACCT100284,DST300122,2026-01-18 18:45:00,119035,101598,10000,0,200
T1013,M2018,ACCT100284,DST300190,2026-01-18 19:28:00,182505,101668,400000,0,200
T1013,M2001,ACCT100284,DST300137,2026-01-18 21:23:00,146535,102349,400000,0,200
T1013,M2009,ACCT100284,DST300131,2026-01-19 00:20:00,146213,102652,10000,0,200
T1013,M2013,ACCT100284,DST300149,2026-01-19 02:04:00,209923,102857,400000,0,200
T1013,M2007,ACCT100284,DST300092,2026-01-19 03:53:00,178187,103905,400000,0,200
T1013,M2006,ACCT100284,DST300195,2026-01-19 04:17:00,143447,104105,10000,51,200
T1013,M2003,ACCT100284,DST300064,2026-01-19 06:18:00,184842,104026,10000,0,200
T1013,M2000,ACCT100284,DST300160,2026-01-19 06:55:00,130105,104338,400000,0,200
T1013,M2012,ACCT100284,DST300114,2026-01-19 07:24:00,152110,104737,400000,0,200
T1018,M2002,ACCT100285,DST300060,2026-01-10 21:05:00,345637,100476,400000,51,200
T1018,M2000,ACCT100285,DST300016,2026-01-10 23:17:00,309756,100767,10000,0,200
T1018,M2006,ACCT100285,DST300008,2026-01-11 01:20:00,344691,101229,400000,0,200
T1018,M2019,ACCT100285,DST300109,2026-01-11 01:21:00,342828,101706,400000,0,200
T1018,M2015,ACCT100285,DST300082,2026-01-11 04:56:00,338127,101782,400000,0,200
T1018,M2000,ACCT100285,DST300163,2026-01-11 08:50:00,325947,102510,400000,0,200
T1018,M2010,ACCT100285,DST300015,2026-01-11 12:30:00,350621,102931,400000,0,200
T1018,M2008,ACCT100285,DST300034,2026-01-11 15:48:00,339290,103177,10000,51,200
T1018,M2014,ACCT100285,DST300017,2026-01-11 16:28:00,336234,103649,400000,0,200
T1018,M2008,ACCT100285,DST300087,2026-01-11 20:03:00,383190,104143,10000,0,200
T1018,M2000,ACCT100285,DST300130,2026-01-11 23:57:00,330210,104213,10000,0,200
T1005,M2002,ACCT100286,DST300061,2026-01-03 01:28:00,274646,101376,10000,0,200
T1005,M2016,ACCT100286,DST300113,2026-01-03 03:22:00,260045,100676,10000,0,200
T1005,M2004,ACCT100286,DST300188,2026-01-03 04:06:00,238544,101151,10000,0,200
T1005,M2008,ACCT100286,DST300095,2026-01-03 04:50:00,242841,101788,400000,0,200
T1005,M2008,ACCT100286,DST300033,2026-01-03 05:45:00,246565,102010,10000,0,200
T1009,M2002,ACCT100286,DST300186,2026-01-03 05:47:00,282700,102524,10000,0,200
T1005,M2001,ACCT100286,DST300023,2026-01-03 08:06:00,287841,100157,400000,0,200
T1009,M2008,ACCT100286,DST300188,2026-01-03 09:16:00,311143,103265,400000,0,200
T1005,M2016,ACCT100286,DST300150,2026-01-03 09:46:00,284775,100269,400000,0,200
T1005,M2006,ACCT100286,DST300013,2026-01-03 10:18:00,253366,100649,10000,0,200
T1009,M2012,ACCT100286,DST300096,2026-01-03 12:05:00,265159,103323,400000,0,200
T1009,M2014,ACCT100286,DST300004,2026-01-03 15:05:00,288540,104573,10000,0,200
T1018,M2012,ACCT100287,DST300197,2026-01-16 22:28:00,213541,100245,400000,0,200
T1018,M2011,ACCT100287,DST300102,2026-01-17 00:28:00,183554,100305,400000,0,200
T1018,M2001,ACCT100287,DST300049,2026-01-17 03:12:00,183780,100397,400000,51,200
T1018,M2019,ACCT100287,DST300199,2026-01-17 06:50:00,138772,100538,10000,0,200
T1018,M2007,ACCT100287,DST300065,2026-01-17 10:20:00,182509,101228,10000,51,200
T1018,M2003,ACCT100287,DST300073,2026-01-17 12:01:00,201324,101424,400000,0,200
T1018,M2014,ACCT100287,DST300136,2026-01-17 14:03:00,199733,101451,400000,0,200
T1018,M2007,ACCT100287,DST300164,2026-01-17 14:24:00,184720,101711,400000,0,200
T1018,M2007,ACCT100287,DST300067,2026-01-17 17:19:00,188021,101859,400000,0,200
T1018,M2010,ACCT100287,DST300061,2026-01-17 18:55:00,181981,101869,400000,0,200
T1018,M2010,ACCT100287,DST300095,2026-01-17 21:44:00,175128,101976,400000,0,200
T1018,M2005,ACCT100287,DST300064,2026-01-18 03:37:00,203736,102797,400000,0,200
T1018,M2007,ACCT100287,DST300061,2026-01-18 06:33:00,186900,103140,10000,0,200
T1018,M2007,ACCT100287,DST300056,2026-01-18 07:29:00,208207,103441,400000,0,200
T1018,M2002,ACCT100287,DST300012,2026-01-18 09:20:00,202493,103689,10000,0,200
T1018,M2009,ACCT100287,DST300181,2026-01-18 10:26:00,201131,104517,10000,0,200
T1018,M2014,ACCT100287,DST300047,2026-01-18 13:43:00,165483,104579,10000,0,200
T1018,M2019,ACCT100287,DST300084,2026-01-18 15:01:00,174974,104876,10000,0,200
T1017,M2001,ACCT100288,DST300103,2026-01-16 09:05:00,272212,100687,10000,0,200
T1017,M2015,ACCT100288,DST300136,2026-01-16 12:05:00,244624,101993,400000,0,200
T1017,M2017,ACCT100288,DST300178,2026-01-16 14:24:00,247072,102514,10000,0,200
T1017,M2013,ACCT100288,DST300010,2026-01-16 15:11:00,248467,102874,400000,68,200
T1017,M2015,ACCT100288,DST300145,2026-01-16 15:39:00,271891,104199,10000,0,200
T1017,M2001,ACCT100288,DST300097,2026-01-16 17:45:00,264671,104489,400000,0,200
T1017,M2010,ACCT100288,DST300051,2026-01-16 20:46:00,228994,104725,10000,0,200
T1017,M2008,ACCT100288,DST300084,2026-01-16 21:19:00,236374,104847,10000,0,200
T1018,M2006,ACCT100289,DST300146,2026-01-13 12:28:00,340933,100761,10000,0,200
T1018,M2011,ACCT100289,DST300194,2026-01-13 15:30:00,306479,100831,400000,68,200
T1018,M2013,ACCT100289,DST300135,2026-01-13 19:04:00,313422,101208,10000,0,200
T1018,M2015,ACCT100289,DST300120,2026-01-13 22:23:00,336486,101441,10000,0,200
T1018,M2008,ACCT100289,DST300027,2026-01-13 22:24:00,305548,101652,400000,68,200
T1018,M2015,ACCT100289,DST300162,2026-01-14 02:04:00,355032,101666,10000,0,200
T1018,M2014,ACCT100289,DST300055,2026-01-14 05:52:00,347979,101679,10000,0,200
T1018,M2013,ACCT100289,DST300158,2026-01-14 07:51:00,333688,101886,10000,0,200
T1018,M2005,ACCT100289,DST300094,2026-01-14 10:04:00,307615,101904,10000,0,200
T1018,M2005,ACCT100289,DST300141,2026-01-14 11:40:00,304671,102384,400000,0,200
T1018,M2012,ACCT100289,DST300198,2026-01-14 11:43:00,324443,102859,400000,68,200
T1018,M2002,ACCT100289,DST300188,2026-01-14 13:36:00,334903,102980,10000,0,200
