TERMINAL_ID,MERCHANT_ID,ACCOUNT_NUMBER,DEST_ACCOUNT_NUMBER,TIMESTAMP_DB,AMOUNT,STAN,PROCESSING_CODE,RESPONSE_CODE,MTI,IS_FRAUD
T1006,M2001,ACCT100241,DST300053,2026-01-04 19:41:00,88316,104043,010000,00,0200,0
T1006,M2000,ACCT100241,DST300041,2026-01-04 22:55:00,99443,104714,010000,00,0200,0
T1006,M2007,ACCT100241,DST300018,2026-01-04 23:33:00,20000,104953,010000,00,0200,0
T1024,M2001,ACCT100242,DST300184,2026-01-20 16:37:00,256547,100395,400000,00,0200,0
T1024,M2005,ACCT100242,DST300053,2026-01-20 18:23:00,284596,100771,010000,00,0200,0
T1024,M2013,ACCT100242,DST300097,2026-01-20 19:23:00,261759,101519,400000,51,0200,0
T1024,M2008,ACCT100242,DST300084,2026-01-20 21:09:00,267284,101547,400000,00,0200,0
T1024,M2002,ACCT100242,DST300061,2026-01-20 22:23:00,227242,101678,400000,00,0200,0
T1024,M2000,ACCT100242,DST300179,2026-01-21 01:49:00,283828,101918,010000,00,0200,0
T1024,M2001,ACCT100242,DST300053,2026-01-21 04:07:00,248251,102362,010000,00,0200,0
T1024,M2002,ACCT100242,DST300061,2026-01-21 05:24:00,269971,103730,010000,00,0200,0
T1024,M2000,ACCT100242,DST300053,2026-01-21 09:16:00,255918,103996,400000,51,0200,0
T1024,M2003,ACCT100242,DST300005,2026-01-21 12:51:00,295917,104230,400000,00,0200,0
T1024,M2005,ACCT100242,DST300108,2026-01-21 15:44:00,276185,104865,010000,00,0200,0
T1015,M2019,ACCT100243,DST300122,2026-01-11 12:55:00,183671,100092,400000,00,0200,0
T1015,M2003,ACCT100243,DST300127,2026-01-11 16:07:00,127409,100096,400000,00,0200,0
T1015,M2007,ACCT100243,DST999999,2026-01-11 16:09:00,185559,100853,400000,00,0200,1
T1015,M2015,ACCT100243,DST999999,2026-01-11 16:11:00,156860,100854,400000,00,0200,1
T1015,M2016,ACCT100243,DST999999,2026-01-11 16:13:00,193238,100855,400000,00,0200,1
T1015,M2019,ACCT100243,DST300166,2026-01-11 16:20:00,161937,101112,010000,00,0200,0
T1015,M2019,ACCT100243,DST300047,2026-01-11 20:18:00,145978,101342,010000,00,0200,0
T1015,M2016,ACCT100243,DST300063,2026-01-12 00:14:00,122995,101653,400000,00,0200,0
T1015,M2012,ACCT100243,DST300197,2026-01-12 00:15:00,160042,101742,010000,00,0200,0
T1015,M2017,ACCT100243,DST300144,2026-01-12 03:04:00,127141,101852,400000,00,0200,0
T1015,M2005,ACCT100243,DST300081,2026-01-12 05:10:00,135088,102136,010000,00,0200,0
T1015,M2009,ACCT100243,DST300168,2026-01-12 07:24:00,171901,102175,010000,51,0200,0
T1015,M2019,ACCT100243,DST300100,2026-01-12 07:46:00,151089,102758,010000,00,0200,0
T1015,M2015,ACCT100243,DST300004,2026-01-12 11:03:00,154464,102880,400000,00,0200,0
T1015,M2012,ACCT100243,DST300079,2026-01-12 11:55:00,142760,102972,010000,00,0200,0
T1015,M2005,ACCT100243,DST300001,2026-01-12 15:42:00,179845,103466,010000,00,0200,0
T1015,M2010,ACCT100243,DST300168,2026-01-12 16:23:00,105086,104449,400000,00,0200,0
T1015,M2002,ACCT100243,DST300075,2026-01-12 16:38:00,183752,104526,400000,00,0200,0
T1015,M2017,ACCT100243,DST300034,2026-01-12 20:34:00,146895,104586,010000,00,0200,0
T1015,M2003,ACCT100243,DST300106,2026-01-12 23:58:00,149357,104676,010000,00,0200,0
T1007,M2002,ACCT100244,DST300057,2026-01-02 22:02:00,132188,100774,400000,00,0200,0
T1007,M2012,ACCT100244,DST300199,2026-01-03 01:10:00,106639,102206,400000,00,0200,0
T1007,M2010,ACCT100244,DST300019,2026-01-03 01:13:00,152571,101223,400000,00,0200,0
T1007,M2011,ACCT100244,DST300045,2026-01-03 01:46:00,140257,101227,400000,00,0200,0
T1007,M2013,ACCT100244,DST300130,2026-01-03 02:27:00,133722,102493,010000,00,0200,0
T1007,M2011,ACCT100244,DST300022,2026-01-03 04:07:00,123280,102642,010000,00,0200,0
T1007,M2016,ACCT100244,DST300039,2026-01-03 07:53:00,158258,102849,010000,00,0200,0
T1007,M2003,ACCT100244,DST300058,2026-01-03 09:42:00,136461,103271,400000,68,0200,0
T1007,M2017,ACCT100244,DST300020,2026-01-03 10:16:00,122516,103399,400000,00,0200,0
T1007,M2000,ACCT100244,DST300032,2026-01-03 10:57:00,138737,103465,010000,00,0200,0
T1007,M2001,ACCT100244,DST300108,2026-01-03 14:29:00,124234,103645,400000,00,0200,0
T1007,M2003,ACCT100244,DST300165,2026-01-03 15:23:00,146288,103962,400000,00,0200,0
T1007,M2001,ACCT100244,DST300117,2026-01-03 19:04:00,139061,104706,400000,00,0200,0
T1007,M2006,ACCT100244,DST300005,2026-01-03 21:52:00,156279,104721,400000,00,0200,0
T1007,M2003,ACCT100244,DST300188,2026-01-03 22:27:00,127356,104928,010000,00,0200,0
T1007,M2005,ACCT100244,DST300014,2026-01-04 01:33:00,115199,104956,400000,00,0200,0
T1024,M2004,ACCT100245,DST300011,2026-01-16 21:56:00,203970,100311,010000,00,0200,0
T1024,M2005,ACCT100245,DST300148,2026-01-16 22:21:00,127133,100315,400000,00,0200,0
T1024,M2015,ACCT100245,DST300144,2026-01-17 01:36:00,170844,100394,400000,00,0200,0
T1024,M2006,ACCT100245,DST300059,2026-01-17 01:39:00,117542,101475,010000,00,0200,0
T1024,M2005,ACCT100245,DST300037,2026-01-17 04:05:00,162762,101631,010000,00,0200,0
T1024,M2005,ACCT100245,DST300024,2026-01-17 06:34:00,167736,101730,010000,00,0200,0
T1024,M2017,ACCT100245,DST300037,2026-01-17 09:16:00,127934,101949,400000,00,0200,0
T1024,M2012,ACCT100245,DST300077,2026-01-17 11:12:00,185767,102058,010000,00,0200,0
T1023,M2007,ACCT100245,DST300052,2026-01-17 11:13:00,163130,102168,010000,00,0200,1
T1023,M2018,ACCT100245,DST300035,2026-01-17 12:44:00,139605,102685,400000,00,0200,0
T1023,M2014,ACCT100245,DST300008,2026-01-17 14:42:00,148827,103031,010000,00,0200,0
T1023,M2008,ACCT100245,DST300005,2026-01-17 14:45:00,170000,103478,010000,00,0200,0
T1023,M2009,ACCT100245,DST300159,2026-01-17 17:17:00,184509,103486,400000,00,0200,0
T1023,M2007,ACCT100245,DST300170,2026-01-17 18:59:00,159454,103682,010000,00,0200,0
T1023,M2016,ACCT100245,DST300166,2026-01-17 21:25:00,160726,103964,010000,51,0200,0
T1023,M2004,ACCT100245,DST300158,2026-01-18 00:49:00,146158,104014,010000,00,0200,0
T1023,M2002,ACCT100245,DST300169,2026-01-18 04:35:00,166800,104145,010000,00,0200,0
T1023,M2003,ACCT100245,DST300176,2026-01-18 07:51:00,126069,104290,400000,00,0200,0
T1023,M2002,ACCT100245,DST300184,2026-01-18 10:49:00,129705,104551,400000,00,0200,0
T1023,M2001,ACCT100245,DST300183,2026-01-18 14:36:00,173984,104614,400000,00,0200,0
T1023,M2018,ACCT100245,DST300190,2026-01-18 17:40:00,155484,104819,400000,51,0200,0
T1022,M2018,ACCT100246,DST300134,2026-01-20 10:03:00,145279,100061,400000,68,0200,0
T1022,M2015,ACCT100246,DST300194,2026-01-20 12:25:00,138457,100973,010000,00,0200,0
T1022,M2002,ACCT100246,DST300118,2026-01-20 15:48:00,191310,101073,010000,00,0200,0
T1022,M2002,ACCT100246,DST300183,2026-01-20 17:20:00,182570,101648,010000,00,0200,0
T1022,M2010,ACCT100246,DST300161,2026-01-20 20:56:00,142105,102226,400000,00,0200,0
T1022,M2004,ACCT100246,DST300002,2026-01-20 22:04:00,203311,102387,010000,00,0200,0
T1022,M2017,ACCT100246,DST300049,2026-01-21 00:53:00,150640,103003,400000,00,0200,0
T1022,M2002,ACCT100246,DST300039,2026-01-21 03:01:00,137087,104670,010000,00,0200,0
T1021,M2004,ACCT100247,DST300179,2026-01-02 19:31:00,311799,100351,400000,00,0200,0
T1021,M2019,ACCT100247,DST300048,2026-01-02 21:50:00,238291,100867,010000,00,0200,0
T1021,M2008,ACCT100247,DST300106,2026-01-02 22:10:00,260201,101813,010000,00,0200,0
T1021,M2018,ACCT100247,DST300058,2026-01-03 03:09:00,282532,103479,010000,00,0200,0
T1021,M2003,ACCT100247,DST300062,2026-01-03 06:43:00,263809,104205,400000,00,0200,0
T1021,M2017,ACCT100247,DST300045,2026-01-03 10:43:00,249932,104387,010000,51,0200,0
T1021,M2013,ACCT100247,DST300102,2026-01-03 13:52:00,300145,104742,400000,00,0200,0
T1021,M2003,ACCT100247,DST300120,2026-01-03 17:07:00,249905,104804,010000,00,0200,0
T1021,M2009,ACCT100247,DST300188,2026-01-03 20:56:00,282788,104885,010000,00,0200,0
T1029,M2018,ACCT100248,DST300046,2026-01-08 12:59:00,147283,100195,010000,00,0200,0
T1029,M2019,ACCT100248,DST300154,2026-01-08 13:29:00,112687,100354,400000,00,0200,0
T1029,M2018,ACCT100248,DST300118,2026-01-08 15:43:00,127806,100551,400000,68,0200,0
T1029,M2008,ACCT100248,DST300006,2026-01-08 18:22:00,147604,100821,010000,51,0200,0
T1029,M2003,ACCT100248,DST300052,2026-01-08 21:21:00,138684,102009,400000,00,0200,0
T1029,M2012,ACCT100248,DST300132,2026-01-08 23:06:00,175594,102059,010000,00,0200,0
T1029,M2006,ACCT100248,DST300186,2026-01-09 01:54:00,140119,102965,010000,00,0200,0
T1029,M2008,ACCT100248,DST300039,2026-01-09 02:22:00,139211,104531,010000,00,0200,0
T1029,M2005,ACCT100248,DST300144,2026-01-09 02:34:00,92005,104524,400000,00,0200,0
T1029,M2009,ACCT100248,DST300070,2026-01-09 03:36:00,146989,103386,400000,00,0200,0
T1029,M2006,ACCT100248,DST300021,2026-01-09 04:03:00,113936,103617,400000,00,0200,0
T1029,M2018,ACCT100248,DST300029,2026-01-09 04:11:00,108677,104532,400000,00,0200,0
T1029,M2015,ACCT100248,DST300106,2026-01-09 04:28:00,113253,104563,400000,00,0200,0
T1029,M2002,ACCT100248,DST300120,2026-01-09 06:37:00,122027,103930,010000,00,0200,0
T1029,M2004,ACCT100248,DST300009,2026-01-09 06:55:00,155400,104704,010000,51,0200,0
T1029,M2016,ACCT100248,DST300160,2026-01-09 06:57:00,145173,104981,010000,00,0200,0
T1029,M2019,ACCT100248,DST300117,2026-01-09 09:32:00,118127,104039,400000,00,0200,0
T1029,M2004,ACCT100248,DST300041,2026-01-09 10:13:00,130603,104469,400000,00,0200,0
T1020,M2004,ACCT100249,DST300021,2026-01-16 20:08:00,125860,100142,400000,00,0200,0
T1020,M2003,ACCT100249,DST300152,2026-01-16 20:33:00,63144,100404,010000,00,0200,0
T1020,M2008,ACCT100249,DST300079,2026-01-16 23:25:00,126912,100491,010000,00,0200,0
T1020,M2011,ACCT100249,DST300186,2026-01-16 23:51:00,87877,100556,400000,00,0200,0
T1020,M2002,ACCT100249,DST300172,2026-01-17 01:20:00,133181,100688,010000,00,0200,0
T1020,M2011,ACCT100249,DST999999,2026-01-17 01:22:00,70874,100705,400000,00,0200,1
T1020,M2012,ACCT100249,DST999999,2026-01-17 01:24:00,95944,100706,400000,00,0200,1
T1020,M2018,ACCT100249,DST999999,2026-01-17 01:26:00,81770,100707,400000,00,0200,1
T1020,M2012,ACCT100249,DST300045,2026-01-17 01:34:00,94809,101409,010000,00,0200,0
T1020,M2006,ACCT100249,DST300173,2026-01-17 02:28:00,111279,101477,010000,00,0200,0
T1020,M2007,ACCT100249,DST300138,2026-01-17 04:45:00,78265,101701,010000,68,0200,0
T1020,M2019,ACCT100249,DST300086,2026-01-17 04:58:00,95646,101950,010000,00,0200,0
T1020,M2009,ACCT100249,DST300086,2026-01-17 06:19:00,74614,102424,010000,00,0200,0
T1020,M2013,ACCT100249,DST300070,2026-01-17 06:39:00,78625,102457,010000,00,0200,0
T1020,M2019,ACCT100249,DST300040,2026-01-17 08:31:00,98784,102643,010000,00,0200,0
T1020,M2018,ACCT100249,DST300187,2026-01-17 08:33:00,126117,102658,010000,00,0200,0
T1020,M2011,ACCT100249,DST300059,2026-01-17 10:26:00,105166,103110,010000,00,0200,0
T1020,M2001,ACCT100249,DST300173,2026-01-17 12:32:00,118835,103855,400000,68,0200,0
T1020,M2006,ACCT100249,DST300054,2026-01-17 15:33:00,143076,104707,010000,00,0200,0
T1006,M2010,ACCT100250,DST300175,2026-01-05 17:09:00,130429,100482,010000,00,0200,0
T1006,M2004,ACCT100250,DST300174,2026-01-05 19:26:00,109552,100701,400000,00,0200,0
T1006,M2000,ACCT100250,DST300003,2026-01-05 21:07:00,92623,100708,010000,00,0200,0
T1006,M2000,ACCT100250,DST300145,2026-01-06 00:15:00,142893,100823,400000,00,0200,0
T1006,M2019,ACCT100250,DST300031,2026-01-06 03:15:00,159908,101226,400000,00,0200,0
T1006,M2014,ACCT100250,DST300038,2026-01-06 07:14:00,84566,101867,400000,00,0200,0
T1006,M2012,ACCT100250,DST300147,2026-01-06 08:16:00,134322,102291,400000,51,0200,0
T1006,M2006,ACCT100250,DST300097,2026-01-06 11:30:00,135258,102657,400000,00,0200,0
T1006,M2010,ACCT100250,DST300012,2026-01-06 14:48:00,120948,102848,010000,00,0200,0
T1006,M2018,ACCT100250,DST300196,2026-01-06 18:32:00,121478,102886,400000,00,0200,0
T1006,M2013,ACCT100250,DST300059,2026-01-06 20:51:00,112941,103666,010000,00,0200,0
T1006,M2007,ACCT100250,DST300102,2026-01-07 02:23:00,106401,104824,010000,00,0200,0
T1006,M2003,ACCT100250,DST300118,2026-01-07 04:34:00,140980,104450,400000,00,0200,0
T1005,M2012,ACCT100251,DST300022,2026-01-04 01:46:00,323134,102435,400000,00,0200,0
T1005,M2016,ACCT100251,DST300016,2026-01-04 02:58:00,336119,104416,400000,00,0200,0
T1005,M2010,ACCT100251,DST300117,2026-01-04 04:08:00,316338,103619,400000,68,0200,0
T1005,M2012,ACCT100251,DST300016,2026-01-04 04:11:00,341070,100684,400000,00,0200,0
T1005,M2007,ACCT100251,DST300177,2026-01-04 04:12:00,327809,104749,010000,00,0200,0
T1005,M2002,ACCT100251,DST300133,2026-01-04 04:24:00,332194,104019,400000,51,0200,0
T1005,M2016,ACCT100251,DST300088,2026-01-04 05:21:00,331355,102536,010000,00,0200,0
T1005,M2019,ACCT100251,DST300002,2026-01-04 07:10:00,332051,102538,010000,51,0200,0
T1005,M2001,ACCT100251,DST300122,2026-01-04 07:58:00,327909,101228,010000,00,0200,0
T1005,M2008,ACCT100251,DST300159,2026-01-04 10:54:00,349436,103086,010000,00,0200,0
T1005,M2007,ACCT100251,DST300154,2026-01-04 11:46:00,360529,101274,400000,00,0200,0
T1005,M2012,ACCT100251,DST300153,2026-01-04 11:53:00,323757,100068,010000,68,0200,0
T1005,M2019,ACCT100251,DST300053,2026-01-04 12:41:00,352583,101455,010000,00,0200,0
T1005,M2003,ACCT100251,DST300167,2026-01-04 14:21:00,341246,103197,400000,00,0200,0
T1005,M2011,ACCT100251,DST300060,2026-01-04 15:33:00,319921,103368,010000,00,0200,0
T1005,M2019,ACCT100251,DST300172,2026-01-04 15:35:00,329372,100212,010000,00,0200,0
T1005,M2018,ACCT100251,DST300045,2026-01-04 16:18:00,351406,101497,400000,00,0200,0
T1004,M2005,ACCT100252,DST300192,2026-01-04 19:23:00,295654,100121,400000,00,0200,0
T1004,M2000,ACCT100252,DST300141,2026-01-04 22:10:00,307506,100160,010000,00,0200,0
T1004,M2017,ACCT100252,DST300009,2026-01-05 00:46:00,252565,100214,400000,00,0200,0
T1004,M2007,ACCT100252,DST300027,2026-01-05 03:27:00,294118,101733,010000,00,0200,0
T1004,M2000,ACCT100252,DST300104,2026-01-05 03:31:00,259078,100464,010000,00,0200,0
T1004,M2014,ACCT100252,DST300060,2026-01-05 04:35:00,257909,100542,010000,00,0200,0
T1004,M2016,ACCT100252,DST300123,2026-01-05 07:08:00,288532,101926,400000,00,0200,0
T1004,M2010,ACCT100252,DST300109,2026-01-05 07:10:00,298915,102181,010000,00,0200,0
T1004,M2010,ACCT100252,DST300012,2026-01-05 07:47:00,263184,101168,400000,00,0200,0
T1004,M2008,ACCT100252,DST300144,2026-01-05 08:57:00,279629,102182,010000,00,0200,0
T1004,M2013,ACCT100252,DST300029,2026-01-05 11:35:00,281313,101244,010000,00,0200,0
T1004,M2011,ACCT100252,DST300189,2026-01-05 11:53:00,291891,102261,400000,68,0200,0
T1004,M2008,ACCT100252,DST300175,2026-01-05 14:11:00,328765,101247,010000,00,0200,0
T1004,M2013,ACCT100252,DST300170,2026-01-05 14:13:00,291465,101251,010000,00,0200,0
T1004,M2015,ACCT100252,DST300006,2026-01-05 15:31:00,358013,102727,010000,00,0200,0
T1004,M2000,ACCT100252,DST300008,2026-01-05 16:07:00,265345,102782,010000,00,0200,0
T1004,M2008,ACCT100252,DST300015,2026-01-05 16:51:00,253384,103361,400000,00,0200,0
T1004,M2004,ACCT100252,DST300129,2026-01-05 19:49:00,283397,103846,400000,00,0200,0
T1004,M2008,ACCT100252,DST300100,2026-01-05 19:51:00,301250,103877,400000,00,0200,0
T1004,M2011,ACCT100252,DST300015,2026-01-05 20:08:00,298822,103920,400000,00,0200,0
T1004,M2015,ACCT100252,DST300127,2026-01-05 20:37:00,295887,104243,400000,00,0200,0
T1004,M2015,ACCT100252,DST300027,2026-01-05 23:08:00,289506,104316,400000,00,0200,0
T1004,M2011,ACCT100252,DST300065,2026-01-06 01:28:00,313747,104396,400000,00,0200,0
T1004,M2017,ACCT100252,DST300008,2026-01-06 03:56:00,273265,104432,400000,00,0200,0
T1004,M2017,ACCT100252,DST300052,2026-01-06 06:15:00,340308,104588,010000,00,0200,0
T1004,M2002,ACCT100252,DST300115,2026-01-06 09:34:00,325714,104800,400000,00,0200,0
T1015,M2009,ACCT100253,DST300036,2026-01-18 03:55:00,170486,104121,010000,51,0200,0
T1015,M2015,ACCT100253,DST300042,2026-01-18 04:52:00,191830,104525,400000,00,0200,0
T1015,M2011,ACCT100253,DST300024,2026-01-18 05:58:00,181804,104616,010000,00,0200,0
T1015,M2001,ACCT100253,DST300188,2026-01-18 14:34:00,157266,100426,400000,00,0200,0
T1015,M2000,ACCT100253,DST300016,2026-01-18 16:34:00,175750,101339,010000,00,0200,0
T1015,M2012,ACCT100253,DST300109,2026-01-18 19:13:00,173076,101408,010000,00,0200,0
T1015,M2015,ACCT100253,DST300022,2026-01-18 21:38:00,134625,101763,010000,00,0200,0
T1015,M2006,ACCT100253,DST300135,2026-01-18 22:47:00,150961,102284,010000,00,0200,0
T1026,M2019,ACCT100254,DST300129,2026-01-06 04:29:00,82008,100022,010000,00,0200,0
T1026,M2018,ACCT100254,DST300183,2026-01-06 06:30:00,91360,100032,010000,00,0200,0
T1026,M2012,ACCT100254,DST300016,2026-01-06 06:48:00,96826,100409,010000,00,0200,0
T1026,M2015,ACCT100254,DST300171,2026-01-06 08:00:00,89741,101435,400000,00,0200,0
T1026,M2005,ACCT100254,DST300054,2026-01-06 10:23:00,76787,101758,010000,00,0200,0
T1026,M2019,ACCT100254,DST300075,2026-01-06 11:44:00,78709,102729,010000,00,0200,0
T1026,M2010,ACCT100254,DST300051,2026-01-06 12:14:00,100301,102869,010000,00,0200,0
T1026,M2002,ACCT100254,DST300155,2026-01-06 15:35:00,66410,102916,400000,00,0200,0
T1026,M2002,ACCT100254,DST300092,2026-01-06 18:57:00,97321,102981,010000,00,0200,0
T1026,M2012,ACCT100254,DST300097,2026-01-06 22:35:00,63637,103167,400000,68,0200,0
T1026,M2017,ACCT100254,DST300188,2026-01-06 22:36:00,117729,103314,300000,55,0200,1
T1026,M2017,ACCT100254,DST300031,2026-01-06 22:37:00,100957,103315,300000,55,0200,1
T1026,M2017,ACCT100254,DST300175,2026-01-07 00:58:00,89415,104317,400000,00,0200,0
T1026,M2017,ACCT100254,DST300089,2026-01-07 02:40:00,71312,104830,010000,00,0200,0
T1016,M2013,ACCT100255,DST300157,2026-01-13 23:02:00,156750,100158,400000,00,0200,0
T1016,M2005,ACCT100255,DST300017,2026-01-14 00:45:00,207904,100253,010000,00,0200,0
T1016,M2018,ACCT100255,DST300021,2026-01-14 01:15:00,247727,100391,400000,00,0200,0
T1007,M2007,ACCT100255,DST300145,2026-01-14 01:17:00,209945,101179,010000,00,0200,1
T1007,M2006,ACCT100255,DST300108,2026-01-14 02:25:00,203463,102013,400000,00,0200,0
T1007,M2010,ACCT100255,DST300074,2026-01-14 04:44:00,178082,103039,400000,00,0200,0
T1007,M2015,ACCT100255,DST300000,2026-01-14 04:50:00,206764,101512,010000,00,0200,0
T1007,M2014,ACCT100255,DST300045,2026-01-14 06:32:00,161755,103432,010000,51,0200,0
T1007,M2004,ACCT100255,DST300085,2026-01-14 06:35:00,194347,101874,400000,00,0200,0
T1007,M2004,ACCT100255,DST300104,2026-01-14 07:12:00,177174,103720,400000,00,0200,0
T1007,M2002,ACCT100255,DST300075,2026-01-14 08:44:00,162908,103747,400000,00,0200,0
T1007,M2017,ACCT100255,DST300038,2026-01-14 08:54:00,199185,103985,010000,51,0200,0
T1007,M2002,ACCT100255,DST300110,2026-01-14 10:32:00,196282,104382,010000,00,0200,0
T1007,M2017,ACCT100255,DST300116,2026-01-14 14:12:00,165564,104486,010000,00,0200,0
T1007,M2002,ACCT100255,DST300009,2026-01-14 16:00:00,197403,104677,400000,00,0200,0
T1007,M2011,ACCT100255,DST300183,2026-01-14 19:25:00,203366,104835,010000,00,0200,0
T1020,M2018,ACCT100255,DST300024,2026-01-14 19:30:00,217513,104836,010000,00,0200,1
T1020,M2001,ACCT100255,DST300144,2026-01-14 22:18:00,204651,104851,400000,00,0200,0
T1029,M2017,ACCT100256,DST300057,2026-01-06 00:01:00,56502,100202,010000,00,0200,0
T1029,M2013,ACCT100256,DST300114,2026-01-06 00:02:00,71237,100493,300000,55,0200,1
T1029,M2013,ACCT100256,DST300005,2026-01-06 00:03:00,70699,100494,300000,55,0200,1
T1029,M2002,ACCT100256,DST300017,2026-01-06 01:02:00,74702,102764,400000,00,0200,0
T1029,M2005,ACCT100256,DST300040,2026-01-06 03:02:00,45544,100553,010000,00,0200,0
T1029,M2009,ACCT100256,DST300190,2026-01-06 03:16:00,89135,103084,010000,00,0200,0
T1029,M2019,ACCT100256,DST300011,2026-01-06 03:54:00,56910,101620,010000,00,0200,0
T1029,M2009,ACCT100256,DST300065,2026-01-06 05:31:00,91971,100657,400000,00,0200,0
T1029,M2010,ACCT100256,DST300151,2026-01-06 05:56:00,62576,103843,010000,00,0200,0
T1029,M2001,ACCT100256,DST300160,2026-01-06 06:01:00,88549,101734,010000,00,0200,0
T1029,M2007,ACCT100256,DST300032,2026-01-06 06:17:00,90379,101225,010000,51,0200,0
T1029,M2018,ACCT100256,DST300184,2026-01-06 07:37:00,103553,104095,400000,00,0200,0
T1029,M2017,ACCT100256,DST300111,2026-01-06 07:58:00,120582,104498,010000,00,0200,0
T1029,M2019,ACCT100256,DST300130,2026-01-06 10:01:00,124902,102036,010000,00,0200,0
T1029,M2011,ACCT100256,DST300020,2026-01-06 10:02:00,69449,104794,400000,00,0200,0
T1029,M2010,ACCT100256,DST300029,2026-01-06 11:27:00,32429,102172,400000,00,0200,0
T1029,M2008,ACCT100256,DST300038,2026-01-06 13:35:00,60984,102640,400000,00,0200,0
T1029,M2019,ACCT100256,DST300043,2026-01-06 15:26:00,30995,102668,400000,00,0200,0
T1029,M2009,ACCT100257,DST300047,2026-01-14 05:38:00,321041,100263,010000,00,0200,0
T1029,M2007,ACCT100257,DST300099,2026-01-14 06:12:00,372538,100510,010000,00,0200,0
T1029,M2018,ACCT100257,DST300169,2026-01-14 09:11:00,346816,100615,400000,00,0200,0
T1029,M2007,ACCT100257,DST300032,2026-01-14 11:21:00,332328,101672,010000,00,0200,0
T1029,M2017,ACCT100257,DST300087,2026-01-14 14:38:00,338829,102044,010000,00,0200,0
T1029,M2006,ACCT100257,DST300175,2026-01-14 18:13:00,333354,102665,010000,00,0200,0
T1029,M2005,ACCT100257,DST300157,2026-01-14 19:24:00,302043,103065,400000,00,0200,0
T1029,M2006,ACCT100257,DST300152,2026-01-14 20:10:00,297541,103396,010000,68,0200,0
T1029,M2009,ACCT100257,DST300077,2026-01-14 21:52:00,328332,103829,400000,00,0200,0
T1029,M2008,ACCT100257,DST300025,2026-01-14 22:40:00,326810,104076,400000,00,0200,0
T1029,M2012,ACCT100257,DST300098,2026-01-15 01:48:00,331074,104379,400000,00,0200,0
T1029,M2008,ACCT100257,DST300162,2026-01-15 04:43:00,350719,104634,010000,00,0200,0
T1029,M2003,ACCT100257,DST300051,2026-01-15 06:51:00,315209,104840,400000,00,0200,0
T1029,M2009,ACCT100257,DST300153,2026-01-15 07:33:00,356185,104900,010000,00,0200,0
T1013,M2010,ACCT100258,DST300038,2026-01-08 18:00:00,117299,100139,010000,00,0200,0
T1013,M2005,ACCT100258,DST300015,2026-01-08 18:02:00,150530,100389,400000,00,0200,0
T1013,M2000,ACCT100258,DST300023,2026-01-08 18:11:00,123544,101360,400000,00,0200,0
T1013,M2013,ACCT100258,DST300139,2026-01-08 20:57:00,126253,101896,010000,00,0200,0
T1013,M2006,ACCT100258,DST300158,2026-01-08 23:29:00,163206,102064,010000,00,0200,0
T1013,M2001,ACCT100258,DST300188,2026-01-09 00:34:00,161545,102548,010000,00,0200,0
T1013,M2010,ACCT100258,DST300014,2026-01-09 02:17:00,169427,102780,010000,51,0200,0
T1013,M2017,ACCT100258,DST300121,2026-01-09 02:58:00,161246,104194,400000,68,0200,0
T1013,M2019,ACCT100258,DST300093,2026-01-09 06:08:00,153416,104256,400000,51,0200,0
T1013,M2000,ACCT100258,DST300027,2026-01-09 06:09:00,142715,104350,300000,55,0200,1
T1013,M2005,ACCT100258,DST300014,2026-01-09 06:10:00,157817,104351,300000,55,0200,1
T1013,M2010,ACCT100258,DST300177,2026-01-09 06:13:00,175700,104649,400000,00,0200,0
T1013,M2002,ACCT100258,DST300064,2026-01-09 08:06:00,109320,104756,400000,00,0200,0
T1007,M2011,ACCT100259,DST300053,2026-01-03 11:21:00,61580,100227,010000,00,0200,0
T1007,M2002,ACCT100259,DST300026,2026-01-03 14:28:00,32729,100571,010000,00,0200,0
T1007,M2004,ACCT100259,DST300168,2026-01-03 17:10:00,82835,101563,010000,00,0200,0
T1007,M2005,ACCT100259,DST300072,2026-01-03 19:52:00,79871,101634,400000,51,0200,0
T1007,M2007,ACCT100259,DST300018,2026-01-03 21:40:00,69743,101886,010000,00,0200,0
T1007,M2003,ACCT100259,DST300140,2026-01-03 23:03:00,36135,101887,010000,00,0200,0
T1007,M2019,ACCT100259,DST300195,2026-01-04 01:39:00,72146,101913,400000,00,0200,0
T1007,M2014,ACCT100259,DST300089,2026-01-04 02:00:00,76054,104094,010000,00,0200,0
T1007,M2019,ACCT100259,DST300145,2026-01-04 02:15:00,40695,102524,400000,00,0200,0
T1007,M2017,ACCT100259,DST300006,2026-01-04 02:44:00,72722,104331,400000,00,0200,0
T1007,M2002,ACCT100259,DST300106,2026-01-04 04:09:00,43646,102666,010000,00,0200,0
T1007,M2007,ACCT100259,DST300110,2026-01-04 04:19:00,81630,103458,400000,00,0200,0
T1007,M2004,ACCT100259,DST300044,2026-01-04 06:06:00,42904,103610,400000,00,0200,0
T1007,M2000,ACCT100259,DST300097,2026-01-04 09:17:00,75413,103840,400000,00,0200,0
T1001,M2013,ACCT100260,DST300126,2026-01-15 01:13:00,228615,103507,010000,00,0200,0
T1001,M2016,ACCT100260,DST300149,2026-01-15 01:32:00,229584,104115,010000,00,0200,0
T1001,M2014,ACCT100260,DST300071,2026-01-15 02:06:00,216979,104402,010000,00,0200,0
